,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
8200,MIA,112,96.8,0.578,12.5,18.4,0.193,115.7,0,1,SAS,95,96.8,0.425,14.9,25.5,0.338,98.1,1,2022,2022-02-03,True
8201,SAS,95,96.8,0.425,14.9,25.5,0.338,98.1,1,0,MIA,112,96.8,0.578,12.5,18.4,0.193,115.7,0,2022,2022-02-03,False
8202,ATL,90,88.6,0.512,14.5,30.0,0.048,101.5,0,1,CHO,105,88.6,0.575,7.3,13.2,0.163,118.5,1,2017,2017-03-20,False
8203,CHO,105,88.6,0.575,7.3,13.2,0.163,118.5,1,0,ATL,90,88.6,0.512,14.5,30.0,0.048,101.5,0,2017,2017-03-20,True
8204,PHI,95,93.7,0.449,10.2,24.5,0.169,101.4,0,1,IND,101,93.7,0.442,8.3,24.5,0.291,107.8,1,2020,2020-01-13,False
8205,IND,101,93.7,0.442,8.3,24.5,0.291,107.8,1,0,PHI,95,93.7,0.449,10.2,24.5,0.169,101.4,0,2020,2020-01-13,True
8206,PHO,99,97.4,0.465,12.9,20.8,0.221,101.7,0,1,NOP,119,97.4,0.552,15.4,37.2,0.279,122.2,1,2019,2018-11-10,False
8207,NOP,119,97.4,0.552,15.4,37.2,0.279,122.2,1,0,PHO,99,97.4,0.465,12.9,20.8,0.221,101.7,0,2019,2018-11-10,True
8208,UTA,88,95.2,0.444,11.6,20.0,0.198,92.4,0,1,DEN,103,95.2,0.548,15.7,21.1,0.145,108.2,1,2019,2018-11-03,False
8209,DEN,103,95.2,0.548,15.7,21.1,0.145,108.2,1,0,UTA,88,95.2,0.444,11.6,20.0,0.198,92.4,0,2019,2018-11-03,True
8210,LAL,142,95.2,0.552,10.3,34.9,0.248,123.5,0,1,HOU,148,95.2,0.547,8.2,27.8,0.302,128.7,1,2018,2017-12-31,False
8211,HOU,148,95.2,0.547,8.2,27.8,0.302,128.7,1,0,LAL,142,95.2,0.552,10.3,34.9,0.248,123.5,0,2018,2017-12-31,True
8212,UTA,114,102.8,0.511,12.5,29.2,0.191,110.9,0,1,ATL,117,102.8,0.58,14.1,20.5,0.184,113.8,1,2019,2019-03-21,False
8213,ATL,117,102.8,0.58,14.1,20.5,0.184,113.8,1,0,UTA,114,102.8,0.511,12.5,29.2,0.191,110.9,0,2019,2019-03-21,True
8214,CHI,101,92.9,0.519,10.0,17.9,0.241,108.7,0,1,WAS,92,92.9,0.453,11.4,17.0,0.176,99.0,1,2019,2018-12-28,True
8215,WAS,92,92.9,0.453,11.4,17.0,0.176,99.0,1,0,CHI,101,92.9,0.519,10.0,17.9,0.241,108.7,0,2019,2018-12-28,False
8216,LAL,100,97.7,0.513,18.4,20.0,0.241,102.3,0,1,PHI,89,97.7,0.398,14.7,29.6,0.216,91.1,1,2017,2016-12-16,True
8217,PHI,89,97.7,0.398,14.7,29.6,0.216,91.1,1,0,LAL,100,97.7,0.513,18.4,20.0,0.241,102.3,0,2017,2016-12-16,False
8218,NOP,121,104.1,0.561,14.4,30.2,0.222,116.2,0,1,HOU,116,104.1,0.49,9.7,26.3,0.168,111.4,1,2019,2019-01-29,True
8219,HOU,116,104.1,0.49,9.7,26.3,0.168,111.4,1,0,NOP,121,104.1,0.561,14.4,30.2,0.222,116.2,0,2019,2019-01-29,False
8220,MEM,91,93.8,0.401,9.7,32.7,0.198,97.0,0,1,POR,78,93.8,0.438,20.3,16.7,0.208,83.2,1,2016,2016-01-04,True
8221,POR,78,93.8,0.438,20.3,16.7,0.208,83.2,1,0,MEM,91,93.8,0.401,9.7,32.7,0.198,97.0,0,2016,2016-01-04,False
8222,MIL,127,98.0,0.653,11.2,18.9,0.188,129.5,0,1,ORL,110,98.0,0.53,12.1,17.5,0.265,112.2,1,2022,2021-12-28,True
8223,ORL,110,98.0,0.53,12.1,17.5,0.265,112.2,1,0,MIL,127,98.0,0.653,11.2,18.9,0.188,129.5,0,2022,2021-12-28,False
8224,PHO,101,99.5,0.47,14.2,21.7,0.262,101.5,0,1,IND,116,99.5,0.619,11.7,8.6,0.213,116.6,1,2018,2018-01-24,False
8225,IND,116,99.5,0.619,11.7,8.6,0.213,116.6,1,0,PHO,101,99.5,0.47,14.2,21.7,0.262,101.5,0,2018,2018-01-24,True
8226,SAS,89,91.7,0.422,8.4,23.5,0.144,97.0,0,1,CHI,92,91.7,0.465,9.5,25.5,0.14,100.3,1,2016,2015-11-30,False
8227,CHI,92,91.7,0.465,9.5,25.5,0.14,100.3,1,0,SAS,89,91.7,0.422,8.4,23.5,0.144,97.0,0,2016,2015-11-30,True
8228,MIN,108,100.9,0.5,14.2,20.5,0.301,107.1,0,1,GSW,116,100.9,0.522,13.5,29.8,0.204,115.0,1,2019,2018-12-10,False
8229,GSW,116,100.9,0.522,13.5,29.8,0.204,115.0,1,0,MIN,108,100.9,0.5,14.2,20.5,0.301,107.1,0,2019,2018-12-10,True
8230,CHO,126,104.3,0.594,13.7,23.3,0.211,120.8,0,1,WAS,130,104.3,0.586,10.4,22.5,0.226,124.6,1,2019,2018-12-29,False
8231,WAS,130,104.3,0.586,10.4,22.5,0.226,124.6,1,0,CHO,126,104.3,0.594,13.7,23.3,0.211,120.8,0,2019,2018-12-29,True
8232,SAS,129,104.9,0.603,12.5,20.5,0.276,123.0,0,1,BOS,114,104.9,0.489,12.8,16.3,0.303,108.7,1,2020,2020-01-08,True
8233,BOS,114,104.9,0.489,12.8,16.3,0.303,108.7,1,0,SAS,129,104.9,0.603,12.5,20.5,0.276,123.0,0,2020,2020-01-08,False
8234,TOR,98,95.3,0.511,12.5,18.6,0.103,102.9,0,1,ORL,93,95.3,0.444,15.1,16.7,0.275,97.6,1,2019,2019-04-19,True
8235,ORL,93,95.3,0.444,15.1,16.7,0.275,97.6,1,0,TOR,98,95.3,0.511,12.5,18.6,0.103,102.9,0,2019,2019-04-19,False
8236,SAS,125,97.4,0.617,11.0,31.6,0.156,128.3,0,1,POR,104,97.4,0.489,11.7,18.2,0.178,106.7,1,2021,2021-01-18,True
8237,POR,104,97.4,0.489,11.7,18.2,0.178,106.7,1,0,SAS,125,97.4,0.617,11.0,31.6,0.156,128.3,0,2021,2021-01-18,False
8238,HOU,97,104.7,0.488,18.6,15.6,0.207,92.6,0,1,SAC,107,104.7,0.58,24.2,23.7,0.267,102.2,1,2016,2015-12-15,False
8239,SAC,107,104.7,0.58,24.2,23.7,0.267,102.2,1,0,HOU,97,104.7,0.488,18.6,15.6,0.207,92.6,0,2016,2015-12-15,True
8240,CHO,111,95.2,0.582,15.3,23.1,0.241,116.6,0,1,WAS,118,95.2,0.606,11.4,17.6,0.176,123.9,1,2017,2017-04-04,False
8241,WAS,118,95.2,0.606,11.4,17.6,0.176,123.9,1,0,CHO,111,95.2,0.582,15.3,23.1,0.241,116.6,0,2017,2017-04-04,True
8242,DEN,114,103.0,0.476,10.2,37.5,0.155,110.6,0,1,DAL,104,103.0,0.464,13.2,14.3,0.31,100.9,1,2019,2019-02-22,True
8243,DAL,104,103.0,0.464,13.2,14.3,0.31,100.9,1,0,DEN,114,103.0,0.476,10.2,37.5,0.155,110.6,0,2019,2019-02-22,False
8244,MIA,104,96.1,0.571,15.8,13.9,0.192,108.2,0,1,CHO,98,96.1,0.47,14.4,23.9,0.241,101.9,1,2018,2017-12-15,True
8245,CHO,98,96.1,0.47,14.4,23.9,0.241,101.9,1,0,MIA,104,96.1,0.571,15.8,13.9,0.192,108.2,0,2018,2017-12-15,False
8246,MEM,84,87.9,0.436,14.8,28.3,0.105,95.6,0,1,LAC,110,87.9,0.627,9.7,24.2,0.213,125.2,1,2016,2016-04-12,False
8247,LAC,110,87.9,0.627,9.7,24.2,0.213,125.2,1,0,MEM,84,87.9,0.436,14.8,28.3,0.105,95.6,0,2016,2016-04-12,True
8248,OKC,126,96.6,0.552,3.6,22.2,0.208,130.4,0,1,NYK,103,96.6,0.473,10.6,31.7,0.187,106.6,1,2020,2020-03-06,True
8249,NYK,103,96.6,0.473,10.6,31.7,0.187,106.6,1,0,OKC,126,96.6,0.552,3.6,22.2,0.208,130.4,0,2020,2020-03-06,False
8250,OKC,110,104.2,0.547,15.3,15.8,0.2,105.5,0,1,DET,83,104.2,0.362,12.8,16.4,0.16,79.6,1,2019,2018-12-03,True
8251,DET,83,104.2,0.362,12.8,16.4,0.16,79.6,1,0,OKC,110,104.2,0.547,15.3,15.8,0.2,105.5,0,2019,2018-12-03,False
8252,BRK,111,98.8,0.563,16.7,20.5,0.278,112.4,0,1,MIA,87,98.8,0.354,9.7,20.7,0.27,88.1,1,2018,2017-12-29,True
8253,MIA,87,98.8,0.354,9.7,20.7,0.27,88.1,1,0,BRK,111,98.8,0.563,16.7,20.5,0.278,112.4,0,2018,2017-12-29,False
8254,CHO,113,96.9,0.525,11.3,20.0,0.38,116.6,0,1,TOR,126,96.9,0.602,8.0,27.5,0.082,130.0,1,2018,2017-11-29,False
8255,TOR,126,96.9,0.602,8.0,27.5,0.082,130.0,1,0,CHO,113,96.9,0.525,11.3,20.0,0.38,116.6,0,2018,2017-11-29,True
8256,WAS,129,93.7,0.682,11.6,25.0,0.153,137.7,0,1,ATL,104,93.7,0.5,11.0,26.2,0.182,111.0,1,2018,2018-01-27,True
8257,ATL,104,93.7,0.5,11.0,26.2,0.182,111.0,1,0,WAS,129,93.7,0.682,11.6,25.0,0.153,137.7,0,2018,2018-01-27,False
8258,CHI,105,91.7,0.564,12.1,13.5,0.218,114.5,0,1,MIA,89,91.7,0.449,12.9,30.0,0.101,97.0,1,2019,2019-01-30,True
8259,MIA,89,91.7,0.449,12.9,30.0,0.101,97.0,1,0,CHI,105,91.7,0.564,12.1,13.5,0.218,114.5,0,2019,2019-01-30,False
8260,SAC,96,99.9,0.494,14.3,18.8,0.128,96.1,0,1,NYK,116,99.9,0.581,15.5,22.9,0.288,116.1,1,2022,2022-01-31,False
8261,NYK,116,99.9,0.581,15.5,22.9,0.288,116.1,1,0,SAC,96,99.9,0.494,14.3,18.8,0.128,96.1,0,2022,2022-01-31,True
8262,ORL,104,92.9,0.512,9.5,18.2,0.2,111.9,0,1,ATL,98,92.9,0.475,13.1,28.9,0.275,105.5,1,2022,2021-12-22,True
8263,ATL,98,92.9,0.475,13.1,28.9,0.275,105.5,1,0,ORL,104,92.9,0.512,9.5,18.2,0.2,111.9,0,2022,2021-12-22,False
8264,DAL,92,98.8,0.407,10.0,17.9,0.198,93.1,0,1,GSW,130,98.8,0.625,12.3,29.3,0.163,131.5,1,2022,2022-01-25,False
8265,GSW,130,98.8,0.625,12.3,29.3,0.163,131.5,1,0,DAL,92,98.8,0.407,10.0,17.9,0.198,93.1,0,2022,2022-01-25,True
8266,BRK,112,113.4,0.456,12.9,13.8,0.319,98.8,0,1,LAL,124,113.4,0.559,13.1,16.7,0.202,109.3,1,2018,2017-11-03,False
8267,LAL,124,113.4,0.559,13.1,16.7,0.202,109.3,1,0,BRK,112,113.4,0.456,12.9,13.8,0.319,98.8,0,2018,2017-11-03,True
8268,WAS,137,110.2,0.59,10.5,27.7,0.19,124.3,0,1,MIN,116,110.2,0.534,16.4,19.1,0.236,105.3,1,2020,2019-11-15,True
8269,MIN,116,110.2,0.534,16.4,19.1,0.236,105.3,1,0,WAS,137,110.2,0.59,10.5,27.7,0.19,124.3,0,2020,2019-11-15,False
8270,OKC,109,96.7,0.459,10.7,25.0,0.349,112.7,0,1,POR,114,96.7,0.557,12.9,24.3,0.329,117.8,1,2017,2017-03-02,False
8271,POR,114,96.7,0.557,12.9,24.3,0.329,117.8,1,0,OKC,109,96.7,0.459,10.7,25.0,0.349,112.7,0,2017,2017-03-02,True
8272,UTA,121,87.9,0.554,8.8,30.2,0.207,124.6,0,1,DAL,119,87.9,0.553,10.6,16.2,0.48,122.6,1,2016,2016-02-09,True
8273,DAL,119,87.9,0.553,10.6,16.2,0.48,122.6,1,0,UTA,121,87.9,0.554,8.8,30.2,0.207,124.6,0,2016,2016-02-09,False
8274,MIL,104,99.1,0.531,11.6,9.3,0.222,105.0,0,1,ATL,111,99.1,0.528,8.4,11.9,0.205,112.1,1,2021,2021-04-25,False
8275,ATL,111,99.1,0.528,8.4,11.9,0.205,112.1,1,0,MIL,104,99.1,0.531,11.6,9.3,0.222,105.0,0,2021,2021-04-25,True
8276,POR,121,93.1,0.635,13.8,28.6,0.153,130.0,0,1,DAL,118,93.1,0.58,11.5,27.8,0.296,126.8,1,2021,2021-02-14,True
8277,DAL,118,93.1,0.58,11.5,27.8,0.296,126.8,1,0,POR,121,93.1,0.635,13.8,28.6,0.153,130.0,0,2021,2021-02-14,False
8278,IND,96,101.8,0.43,14.8,20.4,0.256,94.3,0,1,LAL,104,101.8,0.529,15.8,24.4,0.151,102.1,1,2019,2018-11-29,False
8279,LAL,104,101.8,0.529,15.8,24.4,0.151,102.1,1,0,IND,96,101.8,0.43,14.8,20.4,0.256,94.3,0,2019,2018-11-29,True
8280,UTA,100,97.4,0.5,12.0,21.7,0.124,102.7,0,1,MIA,102,97.4,0.467,11.3,25.9,0.187,104.8,1,2019,2018-12-02,False
8281,MIA,102,97.4,0.467,11.3,25.9,0.187,104.8,1,0,UTA,100,97.4,0.5,12.0,21.7,0.124,102.7,0,2019,2018-12-02,True
8282,CHO,120,100.9,0.56,13.0,27.3,0.185,119.0,0,1,ORL,88,100.9,0.415,13.0,21.8,0.106,87.2,1,2019,2018-10-19,True
8283,ORL,88,100.9,0.415,13.0,21.8,0.106,87.2,1,0,CHO,120,100.9,0.56,13.0,27.3,0.185,119.0,0,2019,2018-10-19,False
8284,LAC,113,102.3,0.51,6.2,15.7,0.156,110.4,0,1,GSW,115,102.3,0.608,18.5,24.4,0.169,112.4,1,2022,2021-10-21,False
8285,GSW,115,102.3,0.608,18.5,24.4,0.169,112.4,1,0,LAC,113,102.3,0.51,6.2,15.7,0.156,110.4,0,2022,2021-10-21,True
8286,TOR,117,96.2,0.585,14.5,24.4,0.159,121.6,0,1,OKC,98,96.2,0.494,15.4,28.6,0.138,101.9,1,2022,2022-02-09,True
8287,OKC,98,96.2,0.494,15.4,28.6,0.138,101.9,1,0,TOR,117,96.2,0.585,14.5,24.4,0.159,121.6,0,2022,2022-02-09,False
8288,LAL,101,105.4,0.458,18.3,27.7,0.286,95.8,0,1,ATL,96,105.4,0.43,16.4,15.7,0.256,91.1,1,2020,2019-12-15,True
8289,ATL,96,105.4,0.43,16.4,15.7,0.256,91.1,1,0,LAL,101,105.4,0.458,18.3,27.7,0.286,95.8,0,2020,2019-12-15,False
8290,BOS,107,92.3,0.485,6.3,30.8,0.111,115.9,0,1,MIA,105,92.3,0.512,8.0,14.0,0.272,113.8,1,2021,2021-01-06,True
8291,MIA,105,92.3,0.512,8.0,14.0,0.272,113.8,1,0,BOS,107,92.3,0.485,6.3,30.8,0.111,115.9,0,2021,2021-01-06,False
8292,UTA,110,92.2,0.552,12.9,28.9,0.161,119.3,0,1,GSW,91,92.2,0.451,10.3,28.0,0.099,98.7,1,2018,2018-03-25,True
8293,GSW,91,92.2,0.451,10.3,28.0,0.099,98.7,1,0,UTA,110,92.2,0.552,12.9,28.9,0.161,119.3,0,2018,2018-03-25,False
8294,PHI,115,102.6,0.567,11.8,17.5,0.157,112.1,0,1,DET,108,102.6,0.534,14.8,19.6,0.159,105.3,1,2018,2018-04-04,True
8295,DET,108,102.6,0.534,14.8,19.6,0.159,105.3,1,0,PHI,115,102.6,0.567,11.8,17.5,0.157,112.1,0,2018,2018-04-04,False
8296,DAL,89,89.7,0.449,9.6,22.9,0.114,99.3,0,1,DET,93,89.7,0.436,10.3,31.3,0.209,103.7,1,2019,2019-01-31,False
8297,DET,93,89.7,0.436,10.3,31.3,0.209,103.7,1,0,DAL,89,89.7,0.449,9.6,22.9,0.114,99.3,0,2019,2019-01-31,True
8298,DET,115,95.4,0.576,8.7,24.4,0.2,120.5,0,1,NYK,109,95.4,0.544,12.7,21.4,0.11,114.2,1,2018,2018-03-31,True
8299,NYK,109,95.4,0.544,12.7,21.4,0.11,114.2,1,0,DET,115,95.4,0.576,8.7,24.4,0.2,120.5,0,2018,2018-03-31,False
8300,BOS,111,102.1,0.535,18.8,32.6,0.221,108.7,0,1,LAC,114,102.1,0.553,17.4,21.4,0.235,111.7,1,2022,2021-12-08,False
8301,LAC,114,102.1,0.553,17.4,21.4,0.235,111.7,1,0,BOS,111,102.1,0.535,18.8,32.6,0.221,108.7,0,2022,2021-12-08,True
8302,MEM,104,96.4,0.483,11.0,23.9,0.244,107.9,0,1,NYK,111,96.4,0.566,11.4,17.1,0.329,115.1,1,2017,2016-10-29,False
8303,NYK,111,96.4,0.566,11.4,17.1,0.329,115.1,1,0,MEM,104,96.4,0.483,11.0,23.9,0.244,107.9,0,2017,2016-10-29,True
8304,MEM,108,97.2,0.485,10.9,34.0,0.144,111.1,0,1,HOU,123,97.2,0.615,13.0,25.6,0.346,126.5,1,2017,2017-03-04,False
8305,HOU,123,97.2,0.615,13.0,25.6,0.346,126.5,1,0,MEM,108,97.2,0.485,10.9,34.0,0.144,111.1,0,2017,2017-03-04,True
8306,OKC,96,94.0,0.438,13.2,43.3,0.113,102.2,0,1,DAL,111,94.0,0.649,15.9,12.9,0.143,118.1,1,2019,2018-11-10,False
8307,DAL,111,94.0,0.649,15.9,12.9,0.143,118.1,1,0,OKC,96,94.0,0.438,13.2,43.3,0.113,102.2,0,2019,2018-11-10,True
8308,BOS,108,90.4,0.517,7.7,26.2,0.221,119.5,0,1,UTA,122,90.4,0.583,9.4,29.4,0.286,135.0,1,2021,2021-02-09,False
8309,UTA,122,90.4,0.583,9.4,29.4,0.286,135.0,1,0,BOS,108,90.4,0.517,7.7,26.2,0.221,119.5,0,2021,2021-02-09,True
8310,CHI,111,99.6,0.535,8.4,14.9,0.221,111.4,0,1,BRK,107,99.6,0.45,4.2,27.3,0.063,107.4,1,2022,2021-12-04,True
8311,BRK,107,99.6,0.45,4.2,27.3,0.063,107.4,1,0,CHI,111,99.6,0.535,8.4,14.9,0.221,111.4,0,2022,2021-12-04,False
8312,POR,110,109.1,0.44,8.2,17.3,0.22,100.8,0,1,SAS,113,109.1,0.524,15.4,14.9,0.282,103.5,1,2020,2019-10-28,False
8313,SAS,113,109.1,0.524,15.4,14.9,0.282,103.5,1,0,POR,110,109.1,0.44,8.2,17.3,0.22,100.8,0,2020,2019-10-28,True
8314,WAS,111,91.1,0.608,10.0,21.1,0.12,121.8,0,1,IND,98,91.1,0.525,11.1,13.9,0.175,107.5,1,2017,2017-02-16,True
8315,IND,98,91.1,0.525,11.1,13.9,0.175,107.5,1,0,WAS,111,91.1,0.608,10.0,21.1,0.12,121.8,0,2017,2017-02-16,False
8316,SAC,114,97.7,0.602,16.5,23.1,0.169,116.7,0,1,LAL,122,97.7,0.551,4.4,28.0,0.131,124.9,1,2022,2022-01-04,False
8317,LAL,122,97.7,0.551,4.4,28.0,0.131,124.9,1,0,SAC,114,97.7,0.602,16.5,23.1,0.169,116.7,0,2022,2022-01-04,True
8318,MIL,131,103.6,0.588,9.8,15.0,0.264,126.4,0,1,WAS,115,103.6,0.516,10.3,23.1,0.204,111.0,1,2019,2019-02-02,True
8319,WAS,115,103.6,0.516,10.3,23.1,0.204,111.0,1,0,MIL,131,103.6,0.588,9.8,15.0,0.264,126.4,0,2019,2019-02-02,False
8320,SAS,111,103.0,0.471,8.9,14.9,0.333,107.8,0,1,HOU,106,103.0,0.5,10.8,14.0,0.205,102.9,1,2021,2021-02-06,True
8321,HOU,106,103.0,0.5,10.8,14.0,0.205,102.9,1,0,SAS,111,103.0,0.471,8.9,14.9,0.333,107.8,0,2021,2021-02-06,False
8322,DEN,95,93.6,0.488,14.3,21.4,0.155,101.5,0,1,MEM,92,93.6,0.506,18.0,24.3,0.167,98.3,1,2019,2019-01-28,True
8323,MEM,92,93.6,0.506,18.0,24.3,0.167,98.3,1,0,DEN,95,93.6,0.488,14.3,21.4,0.155,101.5,0,2019,2019-01-28,False
8324,ORL,95,95.2,0.396,10.1,31.1,0.198,99.8,0,1,BRK,98,95.2,0.494,12.4,23.3,0.207,102.9,1,2018,2018-01-01,False
8325,BRK,98,95.2,0.494,12.4,23.3,0.207,102.9,1,0,ORL,95,95.2,0.396,10.1,31.1,0.198,99.8,0,2018,2018-01-01,True
8326,MEM,98,94.7,0.468,9.8,12.5,0.321,103.5,0,1,BOS,109,94.7,0.523,7.6,20.5,0.221,115.1,1,2018,2018-02-26,False
8327,BOS,109,94.7,0.523,7.6,20.5,0.221,115.1,1,0,MEM,98,94.7,0.468,9.8,12.5,0.321,103.5,0,2018,2018-02-26,True
8328,DEN,117,98.9,0.572,15.3,22.7,0.265,118.2,0,1,CHO,112,98.9,0.522,14.6,34.9,0.187,113.2,1,2021,2021-05-11,True
8329,CHO,112,98.9,0.522,14.6,34.9,0.187,113.2,1,0,DEN,117,98.9,0.572,15.3,22.7,0.265,118.2,0,2021,2021-05-11,False
8330,UTA,97,95.1,0.539,18.4,17.1,0.182,102.0,0,1,MIN,100,95.1,0.488,14.0,24.4,0.259,105.2,1,2018,2017-10-20,False
8331,MIN,100,95.1,0.488,14.0,24.4,0.259,105.2,1,0,UTA,97,95.1,0.539,18.4,17.1,0.182,102.0,0,2018,2017-10-20,True
8332,BRK,104,94.8,0.402,12.3,28.8,0.216,99.4,0,1,PHI,112,94.8,0.465,11.4,24.4,0.372,107.0,1,2020,2020-02-20,False
8333,PHI,112,94.8,0.465,11.4,24.4,0.372,107.0,1,0,BRK,104,94.8,0.402,12.3,28.8,0.216,99.4,0,2020,2020-02-20,True
8334,HOU,90,101.6,0.44,13.0,7.8,0.205,88.6,0,1,BOS,108,101.6,0.489,12.2,22.4,0.196,106.3,1,2022,2021-11-22,False
8335,BOS,108,101.6,0.489,12.2,22.4,0.196,106.3,1,0,HOU,90,101.6,0.44,13.0,7.8,0.205,88.6,0,2022,2021-11-22,True
8336,MEM,125,108.5,0.547,13.3,31.4,0.208,115.2,0,1,CHO,118,108.5,0.474,12.5,30.5,0.268,108.7,1,2022,2022-02-12,True
8337,CHO,118,108.5,0.474,12.5,30.5,0.268,108.7,1,0,MEM,125,108.5,0.547,13.3,31.4,0.208,115.2,0,2022,2022-02-12,False
8338,PHI,107,101.5,0.527,11.8,15.6,0.097,105.4,0,1,DEN,102,101.5,0.443,11.3,22.7,0.287,100.5,1,2018,2017-12-30,True
8339,DEN,102,101.5,0.443,11.3,22.7,0.287,100.5,1,0,PHI,107,101.5,0.527,11.8,15.6,0.097,105.4,0,2018,2017-12-30,False
8340,DET,101,93.6,0.511,9.6,19.6,0.138,107.9,0,1,UTA,111,93.6,0.519,9.6,18.4,0.367,118.5,1,2022,2022-01-21,False
8341,UTA,111,93.6,0.519,9.6,18.4,0.367,118.5,1,0,DET,101,93.6,0.511,9.6,19.6,0.138,107.9,0,2022,2022-01-21,True
8342,GSW,132,103.1,0.631,13.3,18.4,0.31,128.1,0,1,PHO,109,103.1,0.488,11.7,15.9,0.306,105.8,1,2019,2018-12-31,True
8343,PHO,109,103.1,0.488,11.7,15.9,0.306,105.8,1,0,GSW,132,103.1,0.631,13.3,18.4,0.31,128.1,0,2019,2018-12-31,False
8344,ATL,99,101.4,0.452,11.3,22.0,0.149,97.6,0,1,UTA,94,101.4,0.404,13.8,22.6,0.247,92.7,1,2018,2018-03-20,True
8345,UTA,94,101.4,0.404,13.8,22.6,0.247,92.7,1,0,ATL,99,101.4,0.452,11.3,22.0,0.149,97.6,0,2018,2018-03-20,False
8346,PHI,108,100.5,0.539,10.1,13.3,0.135,107.5,0,1,WAS,116,100.5,0.517,12.8,35.0,0.27,115.4,1,2016,2016-02-29,False
8347,WAS,116,100.5,0.517,12.8,35.0,0.27,115.4,1,0,PHI,108,100.5,0.539,10.1,13.3,0.135,107.5,0,2016,2016-02-29,True
8348,MEM,91,87.2,0.461,9.4,10.8,0.276,104.3,0,1,NYK,85,87.2,0.438,13.8,29.8,0.188,97.4,1,2016,2016-02-05,True
8349,NYK,85,87.2,0.438,13.8,29.8,0.188,97.4,1,0,MEM,91,87.2,0.461,9.4,10.8,0.276,104.3,0,2016,2016-02-05,False
8350,LAL,138,104.6,0.601,17.5,32.6,0.192,119.5,0,1,OKC,128,104.6,0.5,11.1,23.4,0.231,110.9,1,2019,2019-01-17,True
8351,OKC,128,104.6,0.5,11.1,23.4,0.231,110.9,1,0,LAL,138,104.6,0.601,17.5,32.6,0.192,119.5,0,2019,2019-01-17,False
8352,BRK,97,98.0,0.525,17.6,19.1,0.177,99.0,0,1,IND,118,98.0,0.615,13.0,23.7,0.126,120.5,1,2017,2016-11-25,False
8353,IND,118,98.0,0.615,13.0,23.7,0.126,120.5,1,0,BRK,97,98.0,0.525,17.6,19.1,0.177,99.0,0,2017,2016-11-25,True
8354,CLE,99,99.1,0.456,13.1,13.3,0.325,99.9,0,1,WAS,113,99.1,0.563,12.2,15.4,0.304,114.0,1,2016,2016-02-28,False
8355,WAS,113,99.1,0.563,12.2,15.4,0.304,114.0,1,0,CLE,99,99.1,0.456,13.1,13.3,0.325,99.9,0,2016,2016-02-28,True
8356,TOR,97,93.6,0.466,6.6,22.4,0.17,103.7,0,1,CHI,104,93.6,0.506,9.3,23.9,0.184,111.1,1,2016,2015-12-28,False
8357,CHI,104,93.6,0.506,9.3,23.9,0.184,111.1,1,0,TOR,97,93.6,0.466,6.6,22.4,0.17,103.7,0,2016,2015-12-28,True
8358,MIL,134,106.2,0.559,9.6,30.2,0.208,126.2,0,1,GSW,111,106.2,0.54,15.7,19.5,0.195,104.5,1,2019,2018-11-08,True
8359,GSW,111,106.2,0.54,15.7,19.5,0.195,104.5,1,0,MIL,134,106.2,0.559,9.6,30.2,0.208,126.2,0,2019,2018-11-08,False
8360,PHI,107,97.7,0.506,13.3,29.5,0.218,109.5,0,1,CHI,108,97.7,0.473,11.0,32.7,0.215,110.6,1,2019,2019-03-06,False
8361,CHI,108,97.7,0.473,11.0,32.7,0.215,110.6,1,0,PHI,107,97.7,0.506,13.3,29.5,0.218,109.5,0,2019,2019-03-06,True
8362,PHI,132,106.6,0.615,14.8,25.0,0.554,123.9,0,1,PHO,127,106.6,0.511,11.9,26.5,0.316,119.2,1,2019,2019-01-02,True
8363,PHO,127,106.6,0.511,11.9,26.5,0.316,119.2,1,0,PHI,132,106.6,0.615,14.8,25.0,0.554,123.9,0,2019,2019-01-02,False
8364,POR,112,92.2,0.577,9.8,21.2,0.282,121.5,0,1,DEN,106,92.2,0.469,7.3,30.6,0.388,115.0,1,2016,2016-01-03,True
8365,DEN,106,92.2,0.469,7.3,30.6,0.388,115.0,1,0,POR,112,92.2,0.577,9.8,21.2,0.282,121.5,0,2016,2016-01-03,False
8366,MIN,81,96.0,0.349,9.7,21.0,0.172,84.4,0,1,POR,111,96.0,0.483,13.8,40.5,0.326,115.6,1,2019,2018-11-04,False
8367,POR,111,96.0,0.483,13.8,40.5,0.326,115.6,1,0,MIN,81,96.0,0.349,9.7,21.0,0.172,84.4,0,2019,2018-11-04,True
8368,POR,108,103.0,0.482,12.3,14.9,0.337,104.8,0,1,LAL,103,103.0,0.454,9.0,14.0,0.276,100.0,1,2018,2018-03-05,True
8369,LAL,103,103.0,0.454,9.0,14.0,0.276,100.0,1,0,POR,108,103.0,0.482,12.3,14.9,0.337,104.8,0,2018,2018-03-05,False
8370,IND,97,97.7,0.517,13.4,13.3,0.068,99.2,0,1,HOU,118,97.7,0.593,13.6,25.0,0.186,120.7,1,2018,2017-11-29,False
